method,effort,replicate,sigma,tau,gamma,epsilon,S_0,I_0,R1_0,bs3,omegas5
IFAD-0,extended,57,2.9345967769622803,0.2739700376987457,19.324172973632812,14.691890716552734,0.0009424685267731547,0.4087452292442322,0.5721413493156433,-4.174373149871826,-9.909616470336914
IFAD-0,extended,58,2.9097211360931396,0.27925971150398254,17.881534576416016,15.129928588867188,0.0011486811563372612,0.4191867411136627,0.5339216589927673,-6.451645374298096,-10.465892791748047
IFAD-0,extended,59,2.9454524517059326,0.2737474739551544,19.820470809936523,14.942376136779785,0.0004864347283728421,0.4084879755973816,0.5795236229896545,-3.6685383319854736,-9.423335075378418
IFAD-0,extended,60,2.9049737453460693,0.2781853675842285,18.293365478515625,14.857030868530273,0.0032887698616832495,0.4151751399040222,0.5623593330383301,-5.681617736816406,-10.694602012634277
IFAD-0,extended,61,2.952364921569824,0.2710150182247162,20.895660400390625,14.680339813232422,0.005721434485167265,0.39777255058288574,0.5902999639511108,-2.634836435317993,-9.84394645690918
IFAD-0,extended,62,2.868952512741089,0.2780032753944397,18.606456756591797,13.811300277709961,0.0011558549012988806,0.40224379301071167,0.5920344591140747,-4.883768081665039,-13.59184741973877
IFAD-0,extended,63,2.8906166553497314,0.2782803773880005,18.17595863342285,13.633424758911133,0.0026385807432234287,0.4031451940536499,0.5820416808128357,-5.3898539543151855,-12.965596199035645
IFAD-0,extended,64,2.9228522777557373,0.2737092077732086,19.513093948364258,14.291227340698242,0.00329775083810091,0.40232396125793457,0.5816171765327454,-3.8800084590911865,-10.721497535705566
IFAD-0,extended,65,2.8836886882781982,0.27838364243507385,18.26378059387207,13.313048362731934,0.0006283356924541295,0.3997473120689392,0.582751452922821,-5.105777740478516,-13.555596351623535
IFAD-0,extended,66,2.8541290760040283,0.2806057035923004,17.923648834228516,14.005827903747559,0.0017521221889182925,0.40658730268478394,0.5717064142227173,-5.992406368255615,-14.018383979797363
IFAD-0,extended,67,2.949195384979248,0.2727506458759308,19.762771606445312,14.751484870910645,0.0007345777121372521,0.40673312544822693,0.5788270235061646,-3.6934075355529785,-9.52772045135498
IFAD-0,extended,68,2.8787918090820312,0.2779850661754608,18.608795166015625,14.015604019165039,0.006526410114020109,0.4035676419734955,0.5866126418113708,-4.956981182098389,-12.666925430297852
IFAD-0,extended,69,2.920842170715332,0.27651169896125793,18.707130432128906,15.030094146728516,0.0024566650390625,0.4136759042739868,0.5624507069587708,-5.037672519683838,-10.220829963684082
IFAD-0,extended,70,2.909001588821411,0.2779191732406616,18.441862106323242,15.154102325439453,0.0003927112848032266,0.41717857122421265,0.5682743191719055,-5.511677265167236,-10.377629280090332
IFAD-0,extended,71,2.927379846572876,0.2744860351085663,19.181989669799805,14.680444717407227,0.0023947583977133036,0.4089227616786957,0.57638019323349,-4.365540504455566,-10.0707368850708
IFAD-0,extended,72,2.919753074645996,0.278751015663147,18.041839599609375,15.420547485351562,0.0038357393350452185,0.4222937822341919,0.5634815096855164,-6.206390380859375,-9.8352632522583
IFAD-0,extended,73,2.9138431549072266,0.27706077694892883,18.495725631713867,14.8571195602417,0.0009198005427606404,0.4146042764186859,0.5767161250114441,-5.3453288078308105,-10.285845756530762
IFAD-0,extended,74,2.9168567657470703,0.2776707112789154,18.498207092285156,15.280570030212402,0.0010374124394729733,0.4180734157562256,0.5746871829032898,-5.410520076751709,-9.966666221618652
IFAD-0,extended,75,2.911179780960083,0.27548712491989136,18.911062240600586,14.493096351623535,0.0001802076876629144,0.4083181917667389,0.573506236076355,-4.662784099578857,-10.83139705657959
IFAD-0,extended,76,2.9468331336975098,0.31102195382118225,12.806861877441406,99.25761413574219,0.26448729634284973,0.4669264256954193,0.044714752584695816,-7.214897632598877,-8.104191780090332
IFAD-0,extended,77,2.927778959274292,0.2747686207294464,19.07184410095215,14.580046653747559,0.0020326299127191305,0.4086647033691406,0.5775251388549805,-4.475794315338135,-10.248723983764648
IFAD-0,extended,78,2.946537733078003,0.27104923129081726,20.825716018676758,14.553987503051758,0.0026683646719902754,0.3973883092403412,0.5865737795829773,-2.6456236839294434,-10.169882774353027
IFAD-0,extended,79,2.902353048324585,0.2787836492061615,17.940366744995117,14.805455207824707,0.0002260906039737165,0.4159679412841797,0.5622975826263428,-6.2522292137146,-11.002575874328613
IFAD-0,extended,80,2.9424490928649902,0.2709101140499115,21.269174575805664,14.504656791687012,0.005026144441217184,0.39351728558540344,0.5959275364875793,-2.2863380908966064,-10.586114883422852
IFAD-0,extended,81,2.941121816635132,0.27187129855155945,20.257158279418945,14.492505073547363,0.006506878882646561,0.3998744785785675,0.5902321934700012,-3.152639150619507,-10.143475532531738
IFAD-0,extended,82,2.9483511447906494,0.2734359800815582,19.837055206298828,14.896401405334473,0.001609393977560103,0.40742751955986023,0.5703074932098389,-3.652207136154175,-9.325400352478027
IFAD-0,extended,83,2.9128077030181885,0.27473199367523193,19.48368263244629,14.166316032409668,0.0027535215485841036,0.40066301822662354,0.5678984522819519,-3.8758018016815186,-11.236075401306152
IFAD-0,extended,84,2.9321110248565674,0.27334171533584595,19.551925659179688,14.56081485748291,0.005636621732264757,0.4047362208366394,0.563345730304718,-3.8883469104766846,-10.13104248046875
IFAD-0,extended,85,2.928392171859741,0.2745014429092407,19.242555618286133,14.632777214050293,5.2229446737328544e-05,0.40862196683883667,0.5825322270393372,-4.2860026359558105,-10.124157905578613
IFAD-0,extended,86,2.9170303344726562,0.2744201719760895,19.51511001586914,14.402674674987793,0.00308036501519382,0.4032830595970154,0.5862870216369629,-3.9018871784210205,-10.808185577392578
IFAD-0,extended,87,2.924589157104492,0.27572086453437805,18.718088150024414,14.785452842712402,0.0010264215525239706,0.4117828905582428,0.5651532411575317,-4.989719867706299,-10.14649772644043
IFAD-0,extended,88,2.9440829753875732,0.2739669382572174,19.305091857910156,14.81578254699707,0.0023958603851497173,0.41005828976631165,0.578414797782898,-4.207635402679443,-9.598420143127441
IFAD-0,extended,89,2.910940408706665,0.27611246705055237,18.82699203491211,14.381455421447754,0.0036276166792958975,0.40621668100357056,0.5792995095252991,-4.746816635131836,-11.041009902954102
IFAD-0,extended,90,2.903196334838867,0.2757275104522705,18.964643478393555,14.218889236450195,0.0031148905400186777,0.4049535393714905,0.5836983919143677,-4.518661975860596,-11.489645957946777
IFAD-0,extended,91,2.9294285774230957,0.27171120047569275,20.567598342895508,14.325407981872559,0.0006705631385557353,0.39664629101753235,0.5840436816215515,-2.828169822692871,-10.831676483154297
IFAD-0,extended,92,2.8964030742645264,0.27636629343032837,18.87754249572754,14.092130661010742,0.004489755257964134,0.40332990884780884,0.5775027275085449,-4.607022285461426,-11.852801322937012
IFAD-0,extended,93,2.9301700592041016,0.27394425868988037,19.54871368408203,14.564133644104004,0.005848810076713562,0.4045073986053467,0.5795673131942749,-3.90407657623291,-10.228452682495117
IFAD-0,extended,94,2.9514191150665283,0.27238211035728455,19.999507904052734,14.89875316619873,0.000330739509081468,0.4062277376651764,0.5746667981147766,-3.4742541313171387,-9.445487022399902
IFAD-0,extended,95,2.914419412612915,0.2764618694782257,18.75924301147461,14.511631965637207,0.004743306431919336,0.40855640172958374,0.5655070543289185,-4.889485836029053,-10.683306694030762
IFAD-0,extended,96,2.890522003173828,0.2760041654109955,19.162439346313477,14.035908699035645,0.0010806114878505468,0.4011702835559845,0.5851294994354248,-4.217814922332764,-12.115653991699219
IFAD-0,extended,97,2.9168734550476074,0.27730509638786316,18.33125877380371,14.939167022705078,0.004988331813365221,0.41468289494514465,0.56358402967453,-5.614032745361328,-10.235772132873535
IFAD-0,extended,98,2.93326735496521,0.2746196389198303,18.97045135498047,14.727153778076172,0.005322861019521952,0.4102225601673126,0.5783417224884033,-4.615602016448975,-9.924681663513184
IFAD-0,extended,99,2.9330434799194336,0.2738193869590759,19.454429626464844,14.533949851989746,0.001485599554143846,0.40637776255607605,0.5819697976112366,-3.979177474975586,-10.168105125427246
IFAD-0.97,extended,0,3.058912992477417,0.22654101252555847,22.02982521057129,15.321555137634277,0.02204130031168461,0.3717588484287262,0.5224226117134094,-2.0942912101745605,-10.853458404541016
IFAD-0.97,extended,1,3.078028678894043,0.2246900200843811,22.079715728759766,15.273831367492676,0.037564266473054886,0.37040430307388306,0.5054538249969482,-2.130380630493164,-10.86232852935791
IFAD-0.97,extended,2,3.0826539993286133,0.22233887016773224,21.844633102416992,15.0918550491333,0.006514415144920349,0.37456244230270386,0.5553624629974365,-2.295797824859619,-10.952133178710938
IFAD-0.97,extended,3,3.0780043601989746,0.2262134850025177,21.936567306518555,15.210360527038574,0.04212651029229164,0.36936065554618835,0.5617813467979431,-2.1855087280273438,-10.933866500854492
IFAD-0.97,extended,4,3.07293438911438,0.22445432841777802,21.980541229248047,15.02794075012207,0.05843372642993927,0.3710220456123352,0.5565673112869263,-2.090470314025879,-10.887694358825684
IFAD-0.97,extended,5,3.0895845890045166,0.2224164605140686,22.269319534301758,15.458439826965332,0.05308971926569939,0.37408512830734253,0.5453433990478516,-2.0575735569000244,-10.746502876281738
IFAD-0.97,extended,6,3.0565171241760254,0.22432637214660645,21.94032859802246,15.3751802444458,0.03455786779522896,0.37577661871910095,0.5490155816078186,-2.154279947280884,-10.927125930786133
IFAD-0.97,extended,7,3.078594207763672,0.22703976929187775,22.07172966003418,15.242581367492676,0.05181431770324707,0.37103238701820374,0.5589803457260132,-2.0907084941864014,-10.78369426727295
IFAD-0.97,extended,8,2.9589684009552,0.23435387015342712,19.830469131469727,5.661744594573975,0.2586529850959778,0.21702951192855835,0.2632659375667572,-3.6720056533813477,-13.031778335571289
IFAD-0.97,extended,9,3.069668769836426,0.22624240815639496,22.131053924560547,15.248321533203125,0.02608889900147915,0.369098037481308,0.5397945046424866,-2.074631929397583,-10.873141288757324
IFAD-0.97,extended,10,3.0637385845184326,0.22132037580013275,22.000709533691406,15.580510139465332,0.014118436723947525,0.37305667996406555,0.5221763849258423,-2.1676909923553467,-10.852771759033203
IFAD-0.97,extended,11,3.083078622817993,0.22468924522399902,22.31657600402832,15.609280586242676,0.03073902241885662,0.3706461489200592,0.5028946995735168,-2.0003669261932373,-10.801690101623535
IFAD-0.97,extended,12,3.0467607975006104,0.22833935916423798,21.88176918029785,15.39896297454834,0.006100527010858059,0.38070937991142273,0.5462290048599243,-2.197603702545166,-10.905193328857422
IFAD-0.97,extended,13,3.0689098834991455,0.22414638102054596,21.963520050048828,15.46049976348877,0.00586925121024251,0.37996041774749756,0.4729539752006531,-2.14329195022583,-10.8569917678833
IFAD-0.97,extended,14,3.0711801052093506,0.22582899034023285,22.097448348999023,14.981362342834473,0.04457118734717369,0.37251025438308716,0.5250633358955383,-2.0772550106048584,-10.890172004699707
IFAD-0.97,extended,15,3.0842599868774414,0.22393348813056946,22.306180953979492,15.464065551757812,0.045011866837739944,0.37161827087402344,0.5046963691711426,-1.9685322046279907,-10.873201370239258
IFAD-0.97,extended,16,3.075329065322876,0.22651411592960358,21.984638214111328,15.222773551940918,0.04478279873728752,0.3746188282966614,0.5570657253265381,-2.154632806777954,-10.875017166137695
IFAD-0.97,extended,17,3.072105646133423,0.22468653321266174,22.262540817260742,15.567877769470215,0.0050381566397845745,0.3712932765483856,0.4938417375087738,-2.0885491371154785,-10.855738639831543
IFAD-0.97,extended,18,3.0780324935913086,0.225269615650177,22.006921768188477,15.018856048583984,0.05211460217833519,0.3722330331802368,0.5588704943656921,-2.1577632427215576,-10.980719566345215
IFAD-0.97,extended,19,3.0771913528442383,0.2270149439573288,22.003259658813477,15.316216468811035,0.05720646679401398,0.37034285068511963,0.5568452477455139,-2.133657693862915,-10.79675579071045
IFAD-0.97,extended,20,3.082280397415161,0.2225160151720047,22.056396484375,15.504006385803223,0.029836703091859818,0.3678838610649109,0.5099818110466003,-2.1373324394226074,-10.911656379699707
IFAD-0.97,extended,21,3.0497758388519287,0.22486017644405365,22.0032901763916,15.45922565460205,0.03242798522114754,0.3730452060699463,0.5400241613388062,-2.0671873092651367,-10.811332702636719
IFAD-0.97,extended,22,3.0745835304260254,0.22270463407039642,22.271177291870117,15.404291152954102,0.012615824118256569,0.3718898892402649,0.5159083008766174,-1.9757094383239746,-10.786850929260254
IFAD-0.97,extended,23,3.084707260131836,0.22457265853881836,22.20223045349121,15.26447868347168,0.04148883745074272,0.36860382556915283,0.5256704092025757,-2.034355401992798,-10.775068283081055
IFAD-0.97,extended,24,3.0792055130004883,0.22503292560577393,22.454320907592773,15.33051872253418,0.019792653620243073,0.3680430054664612,0.4555359184741974,-1.9754630327224731,-10.758868217468262
IFAD-0.97,extended,25,3.076510429382324,0.22291137278079987,22.34993553161621,15.465591430664062,0.024092862382531166,0.37043216824531555,0.4512085020542145,-1.9393213987350464,-10.761674880981445
IFAD-0.97,extended,26,3.08251953125,0.22272202372550964,22.141307830810547,15.352029800415039,0.03418669104576111,0.372721403837204,0.541098415851593,-2.0534441471099854,-10.8084135055542
IFAD-0.97,extended,27,3.0434117317199707,0.22484709322452545,24.844785690307617,16.15393829345703,0.06978080421686172,0.35529857873916626,0.43778911232948303,-0.6426178812980652,-8.415538787841797
IFAD-0.97,extended,28,3.088742971420288,0.2245931625366211,22.119976043701172,15.34996223449707,0.017560429871082306,0.37483182549476624,0.5304067134857178,-2.075101613998413,-10.802579879760742
IFAD-0.97,extended,29,3.075901746749878,0.2244601845741272,21.9510555267334,15.270401954650879,0.00822517927736044,0.3711208999156952,0.52657151222229,-2.130559206008911,-10.810250282287598
IFAD-0.97,extended,30,3.08207106590271,0.22485369443893433,22.056575775146484,15.200571060180664,0.01871562749147415,0.370482861995697,0.454648494720459,-2.0219483375549316,-10.84460735321045
IFAD-0.97,extended,31,3.0741419792175293,0.22464513778686523,22.252330780029297,15.242705345153809,0.013944821432232857,0.3677279055118561,0.485207200050354,-1.9712414741516113,-10.773699760437012
IFAD-0.97,extended,32,3.0889952182769775,0.2223770022392273,21.980512619018555,15.484522819519043,0.004264152143150568,0.37579628825187683,0.5409722924232483,-2.1553921699523926,-10.844513893127441
IFAD-0.97,extended,33,3.0711803436279297,0.22592654824256897,22.053241729736328,15.244665145874023,0.004693667870014906,0.3728104531764984,0.5190135836601257,-2.09228253364563,-10.855463981628418
IFAD-0.97,extended,34,3.0724499225616455,0.22839316725730896,22.24984359741211,15.265592575073242,0.009663049131631851,0.37133708596229553,0.49414241313934326,-2.027703046798706,-10.869853973388672
IFAD-0.97,extended,35,3.0856945514678955,0.22670172154903412,22.1779842376709,15.456269264221191,0.02496488392353058,0.37252941727638245,0.5209410190582275,-2.0966525077819824,-10.846652030944824
IFAD-0.97,extended,36,3.071547031402588,0.22569282352924347,22.047147750854492,15.483796119689941,0.013477505184710026,0.37485983967781067,0.508410632610321,-2.0662951469421387,-10.885366439819336
IFAD-0.97,extended,37,3.075080394744873,0.224336639046669,22.471851348876953,15.728614807128906,0.021946612745523453,0.3693089783191681,0.40095725655555725,-1.8667924404144287,-10.73112678527832
IFAD-0.97,extended,38,3.0834012031555176,0.22378405928611755,22.033164978027344,15.320780754089355,0.03677744045853615,0.37713271379470825,0.5342670679092407,-2.149772882461548,-10.882128715515137
IFAD-0.97,extended,39,3.0589053630828857,0.2234513759613037,21.983789443969727,15.297242164611816,0.006722647231072187,0.3751411736011505,0.5603442788124084,-2.137848377227783,-10.928191184997559
IFAD-0.97,extended,40,3.090057134628296,0.22172018885612488,22.192771911621094,15.508889198303223,0.049698732793331146,0.37202316522598267,0.524337887763977,-2.058720827102661,-10.704352378845215
IFAD-0.97,extended,41,3.0738093852996826,0.22191695868968964,25.540748596191406,16.374588012695312,0.06759285181760788,0.35464829206466675,0.3686291575431824,-0.38126903772354126,-7.713731288909912
IFAD-0.97,extended,42,3.0638208389282227,0.22422638535499573,22.223848342895508,15.312838554382324,0.010874957777559757,0.36919981241226196,0.4635928273200989,-2.030916213989258,-10.75887393951416
IFAD-0.97,extended,43,3.0711512565612793,0.22558529675006866,21.99419593811035,15.018208503723145,0.04222729057073593,0.37920984625816345,0.5425861477851868,-2.1693875789642334,-10.9806489944458
IFAD-0.97,extended,44,3.077770709991455,0.22299665212631226,21.968175888061523,15.290660858154297,0.043248120695352554,0.36956244707107544,0.5553237795829773,-2.0981101989746094,-10.896567344665527
IFAD-0.97,extended,45,3.080792188644409,0.22540809214115143,21.836437225341797,15.054039001464844,0.005318611394613981,0.3777962923049927,0.5477421283721924,-2.228360891342163,-10.95389461517334
IFAD-0.97,extended,46,3.0751142501831055,0.22486887872219086,22.06464958190918,15.426030158996582,0.020184317603707314,0.37363970279693604,0.5402905344963074,-2.093106508255005,-10.847095489501953
IFAD-0.97,extended,47,3.092033863067627,0.22184638679027557,22.204326629638672,15.297910690307617,0.014669016934931278,0.3690377175807953,0.5223976373672485,-2.007668972015381,-10.759929656982422
IFAD-0.97,extended,48,3.0771310329437256,0.22477765381336212,22.308670043945312,15.319319725036621,0.03220979496836662,0.36812546849250793,0.46547961235046387,-1.9642072916030884,-10.804041862487793
IFAD-0.97,extended,49,3.0892977714538574,0.22327019274234772,22.116695404052734,15.436927795410156,0.044405337423086166,0.36891648173332214,0.539617657661438,-2.0716123580932617,-10.802131652832031
IFAD-0.97,extended,50,3.0743093490600586,0.22304455935955048,21.99322509765625,15.437980651855469,0.029596127569675446,0.37172383069992065,0.4816247224807739,-2.0485341548919678,-10.799498558044434
IFAD-0.97,extended,51,3.0870890617370605,0.22190815210342407,22.058542251586914,15.239794731140137,0.04171206057071686,0.3740716278553009,0.5224049687385559,-2.095669984817505,-10.88759994506836
IFAD-0.97,extended,52,3.069929599761963,0.22105325758457184,25.60879135131836,16.54770851135254,0.056579139083623886,0.3526270389556885,0.3178510367870331,-0.3052786886692047,-7.576208591461182
IFAD-0.97,extended,53,3.056562900543213,0.22547824680805206,22.161853790283203,15.460311889648438,0.03068281151354313,0.37224698066711426,0.47919467091560364,-2.0131418704986572,-10.784908294677734
IFAD-0.97,extended,54,3.0869157314300537,0.22259250283241272,22.00853157043457,15.402395248413086,0.024616649374365807,0.37300971150398254,0.5215054750442505,-2.144320487976074,-10.861908912658691
IFAD-0.97,extended,55,3.0788979530334473,0.22481048107147217,22.118619918823242,15.446470260620117,0.03126611188054085,0.37284886837005615,0.5542799830436707,-2.117192029953003,-10.96352481842041
IFAD-0.97,extended,56,3.0757694244384766,0.22482679784297943,22.16162109375,15.296371459960938,0.014532934874296188,0.3698093593120575,0.49907568097114563,-2.049734354019165,-10.819306373596191
IFAD-0.97,extended,57,3.0678718090057373,0.2233135998249054,22.101404190063477,15.272476196289062,0.019466185942292213,0.36876243352890015,0.48844844102859497,-2.120429515838623,-10.8284273147583
IFAD-0.97,extended,58,3.0755693912506104,0.22326472401618958,21.83609390258789,15.190264701843262,0.008525460958480835,0.3779383897781372,0.5116534233093262,-2.2789628505706787,-10.985145568847656
IFAD-0.97,extended,59,3.087268590927124,0.22184951603412628,22.599285125732422,15.541627883911133,0.03222500905394554,0.3651503622531891,0.4886167645454407,-1.8020497560501099,-10.66958999633789
IFAD-0.97,extended,60,3.0662500858306885,0.2213677614927292,21.838233947753906,15.520636558532715,0.028659267351031303,0.37557709217071533,0.5366474390029907,-2.1659457683563232,-10.852770805358887
IFAD-0.97,extended,61,3.0779788494110107,0.22395357489585876,22.108287811279297,15.077889442443848,0.029768195003271103,0.3694227337837219,0.5390446186065674,-2.067467212677002,-10.811450004577637
IFAD-0.97,extended,62,3.063816785812378,0.22263416647911072,21.86123275756836,15.497345924377441,0.031534772366285324,0.3734201192855835,0.5509547591209412,-2.155254602432251,-10.842987060546875
IFAD-0.97,extended,63,3.0870249271392822,0.22383013367652893,21.941055297851562,15.384134292602539,0.02780153788626194,0.3717659115791321,0.5295178890228271,-2.1188509464263916,-10.861577033996582
IFAD-0.97,extended,64,3.0787954330444336,0.22355186939239502,22.05522918701172,15.253921508789062,0.020621776580810547,0.37359312176704407,0.5275934934616089,-2.0867438316345215,-10.806659698486328
IFAD-0.97,extended,65,3.073439359664917,0.2237948477268219,21.995149612426758,15.20974349975586,0.009716641157865524,0.37124767899513245,0.5108457207679749,-2.1685144901275635,-10.8936128616333
IFAD-0.97,extended,66,3.0794405937194824,0.2209191918373108,21.62244987487793,15.314123153686523,0.007651794236153364,0.38029366731643677,0.5559655427932739,-2.311147689819336,-11.106225967407227
IFAD-0.97,extended,67,3.0989458560943604,0.22434021532535553,22.45290756225586,15.084693908691406,0.027275798842310905,0.36971554160118103,0.5111410617828369,-1.906663417816162,-10.655742645263672
IFAD-0.97,extended,68,3.077693462371826,0.22606369853019714,22.006486892700195,15.402777671813965,0.04900004342198372,0.3740644156932831,0.5605788826942444,-2.130762815475464,-10.906328201293945
IFAD-0.97,extended,69,3.070242166519165,0.2226935178041458,21.785356521606445,15.340383529663086,0.02252686768770218,0.3714599907398224,0.5186989903450012,-2.1630070209503174,-10.883156776428223
IFAD-0.97,extended,70,3.0867722034454346,0.22237873077392578,22.008573532104492,15.501761436462402,0.026033487170934677,0.37366974353790283,0.5507725477218628,-2.1711678504943848,-10.86336612701416
IFAD-0.97,extended,71,3.0724499225616455,0.22507256269454956,22.271076202392578,15.743814468383789,0.022100798785686493,0.36857450008392334,0.5219384431838989,-1.9940773248672485,-10.79465103149414
IFAD-0.97,extended,72,3.084796905517578,0.22058206796646118,21.935815811157227,15.504767417907715,0.03780180215835571,0.3707987368106842,0.5418206453323364,-2.1697046756744385,-10.865218162536621
IFAD-0.97,extended,73,3.0840885639190674,0.2254476249217987,22.050249099731445,15.163198471069336,0.03302600607275963,0.37209227681159973,0.550214409828186,-2.1059603691101074,-10.877463340759277
IFAD-0.97,extended,74,3.0797059535980225,0.22560052573680878,21.87480926513672,15.275222778320312,0.017215751111507416,0.37959837913513184,0.5712918639183044,-2.239037036895752,-10.988911628723145
IFAD-0.97,extended,75,3.089421272277832,0.2226540744304657,22.192079544067383,15.507636070251465,0.015455735847353935,0.36895209550857544,0.5043280124664307,-2.09407639503479,-10.804443359375
IFAD-0.97,extended,76,3.0702836513519287,0.22439828515052795,21.86774444580078,15.249263763427734,0.033080972731113434,0.3731832206249237,0.5536855459213257,-2.1801023483276367,-10.997984886169434
IFAD-0.97,extended,77,3.0981595516204834,0.22025687992572784,22.240619659423828,15.336368560791016,0.03088374249637127,0.3687821626663208,0.5208958387374878,-2.0047855377197266,-10.791332244873047
IFAD-0.97,extended,78,3.0896120071411133,0.2238747477531433,22.3164119720459,15.426511764526367,0.04440106078982353,0.37092992663383484,0.5337359309196472,-1.970245599746704,-10.744038581848145
IFAD-0.97,extended,79,3.0583765506744385,0.22493740916252136,21.79022979736328,15.335184097290039,0.001572539214976132,0.3806287944316864,0.5347825288772583,-2.2154698371887207,-10.903440475463867
IFAD-0.97,extended,80,3.0830767154693604,0.22468985617160797,22.324546813964844,15.40356731414795,0.06163235753774643,0.3673302233219147,0.5401220321655273,-1.9010255336761475,-10.701336860656738
IFAD-0.97,extended,81,3.076401472091675,0.22336141765117645,22.165233612060547,15.62051773071289,0.0440509133040905,0.3666503429412842,0.5395512580871582,-2.0445635318756104,-10.809036254882812
IFAD-0.97,extended,82,3.0851516723632812,0.22052887082099915,22.212411880493164,15.424966812133789,0.017089124768972397,0.37413710355758667,0.4871002435684204,-2.061220645904541,-10.8125638961792
IFAD-0.97,extended,83,3.061227321624756,0.22426074743270874,22.03407859802246,15.548901557922363,0.022406183183193207,0.36852484941482544,0.4761645197868347,-2.083951234817505,-10.83294677734375
IFAD-0.97,extended,84,3.0639991760253906,0.22365105152130127,22.153263092041016,15.036498069763184,0.021454360336065292,0.3706320524215698,0.4526846706867218,-2.0846526622772217,-10.732378005981445
IFAD-0.97,extended,85,3.0809900760650635,0.22363707423210144,22.178264617919922,15.134283065795898,0.02433748170733452,0.3706701397895813,0.48989397287368774,-2.100623607635498,-10.897282600402832
IFAD-0.97,extended,86,3.0607712268829346,0.22510066628456116,22.013221740722656,15.44876480102539,0.035527583211660385,0.3738327622413635,0.5420966744422913,-2.066195249557495,-10.805828094482422
IFAD-0.97,extended,87,3.082214832305908,0.22207604348659515,22.08957862854004,15.457931518554688,0.01390178594738245,0.3729925751686096,0.5259329080581665,-2.108543634414673,-10.91299819946289
IFAD-0.97,extended,88,3.0780839920043945,0.22085191309452057,22.271533966064453,15.260993003845215,0.036246009171009064,0.3692641258239746,0.5041608810424805,-1.9892405271530151,-10.752076148986816
IFAD-0.97,extended,89,3.0783612728118896,0.22280316054821014,21.808509826660156,15.580009460449219,0.03487645089626312,0.37737134099006653,0.5568162202835083,-2.1758201122283936,-10.946587562561035
IFAD-0.97,extended,90,3.07804536819458,0.22800368070602417,21.99808120727539,14.901246070861816,0.04751025140285492,0.3705531358718872,0.5612554550170898,-2.1486034393310547,-10.952091217041016
IFAD-0.97,extended,91,3.0723373889923096,0.2232923060655594,22.106948852539062,15.512388229370117,0.009084807708859444,0.3725520968437195,0.4817255139350891,-2.027055263519287,-10.796171188354492
IFAD-0.97,extended,92,3.0790650844573975,0.22194615006446838,22.12431526184082,15.55566692352295,0.04336829483509064,0.3696255683898926,0.5385450124740601,-2.1094095706939697,-10.833357810974121
IFAD-0.97,extended,93,3.0705020427703857,0.22428156435489655,21.92021942138672,15.636662483215332,0.033954981714487076,0.37168198823928833,0.5322009325027466,-2.117595672607422,-10.839849472045898
IFAD-0.97,extended,94,3.069411516189575,0.2245395928621292,22.184049606323242,15.42465877532959,0.0022364838514477015,0.37120234966278076,0.4540770351886749,-2.0340232849121094,-10.845398902893066
IFAD-0.97,extended,95,3.088261365890503,0.22162336111068726,22.029878616333008,15.437255859375,0.03960403800010681,0.37342000007629395,0.5224161744117737,-2.13419508934021,-10.918557167053223
IFAD-0.97,extended,96,3.096229314804077,0.22231175005435944,21.918209075927734,15.400270462036133,0.035905223339796066,0.371960312128067,0.518261730670929,-2.1321451663970947,-10.994187355041504
IFAD-0.97,extended,97,3.0826423168182373,0.22246481478214264,22.079599380493164,15.193037986755371,0.041089266538619995,0.37047040462493896,0.5203317403793335,-2.106541395187378,-10.798778533935547
IFAD-0.97,extended,98,3.0957345962524414,0.2226027548313141,22.172697067260742,15.102826118469238,0.054967403411865234,0.36479151248931885,0.5472020506858826,-2.0750317573547363,-10.76639461517334
IFAD-0.97,extended,99,3.0666017532348633,0.22268399596214294,21.988752365112305,15.395379066467285,0.05243917554616928,0.3719206154346466,0.5448284149169922,-2.126107692718506,-10.867209434509277
IFAD-1,extended,0,3.0746734142303467,0.22098872065544128,19.944801330566406,15.338996887207031,0.05320121347904205,0.38633909821510315,0.3360418379306793,-3.502469539642334,-11.024112701416016
IFAD-1,extended,1,3.1157100200653076,0.21722811460494995,22.651735305786133,15.87761402130127,0.05021684244275093,0.3589340150356293,0.33147040009498596,-1.7693661451339722,-9.515357971191406
IFAD-1,extended,2,3.070655584335327,0.22407986223697662,20.215959548950195,14.981729507446289,0.024559278041124344,0.3689500689506531,0.5486414432525635,-3.260155439376831,-10.950539588928223
IFAD-1,extended,3,3.102412462234497,0.22488662600517273,19.127845764160156,14.993733406066895,0.029481463134288788,0.3845946490764618,0.5391844511032104,-4.1689534187316895,-11.654027938842773
IFAD-1,extended,4,3.099609851837158,0.22796355187892914,19.919044494628906,14.18935775756836,0.0555184967815876,0.3799263536930084,0.5529182553291321,-3.6422629356384277,-11.205243110656738
IFAD-1,extended,5,3.0919792652130127,0.2222527414560318,18.812416076660156,15.551288604736328,0.03593425825238228,0.3922059237957001,0.5590251088142395,-4.549980163574219,-11.143689155578613
IFAD-1,extended,6,3.075706958770752,0.22475005686283112,20.151918411254883,14.15539264678955,0.039636801928281784,0.37425845861434937,0.500883936882019,-3.252534866333008,-10.853043556213379
IFAD-1,extended,7,3.0795273780822754,0.22504930198192596,20.66268539428711,15.13729190826416,0.026625296100974083,0.38911303877830505,0.5553420186042786,-2.779641628265381,-10.318323135375977
